RegionName,SiteName,ProjectStatus,PowerTopology,Day,Grid RH,Grid KWh,Grid Availability Hr,Gen RH,Gen KWh,Generator Working H,SiteOnBattery RH,BatteryCharge KWh,BatteryDischarge KWh,Solar RH,SolarWithBB RH,SolarWithGrid RH,SolarWithGen RH,Solar KWh,TotalPower RH,TotalPower KWh,SiteDown H,Total Hours,No Comm. H,Network Availability H,Tenants KWh,AVG Tenants KW,TotalDC KWh,AVG TotalDC KW,EnergySurplus KWh,FuelConsumption L (W Drop),FuelConsumption L (W/O Drop),Fuel Drop L,Refuel L,FuelConsumptionRate L/h (W/O Drop),Fuel Level L,Total AC Supply KWh,Total DC Supply KWh,TotalRectifier KWh,PUE,PUE Status,
Extreme North,IHS_KSR_010M,SLA_IENG,Gen-Lithium,2026-06-08,0,0,0,14.22,4931.2,14.22,9.78,0,0,0,0,0,0,0,24,4931.2,0,24,0,0,67.26,2.8,67.26,2.8,4863.94,37.49,37.49,0,0,2.64,359.93,4931.2,0,0,73.32,Abnormal,
Extreme North,IHS_KSR_011O,SLA_IENG,Solar-Gen,2026-06-04,0,0,0,13.81,89.43,13.81,7.23,0,0,0,2.95,0,0,4.71,23.99,94.14,0,23.99,0,24,92.68,3.86,92.68,3.86,-3.25,47,47,0,0,3.4,781.1,89.43,4.71,0,0.96,Abnormal,
Extreme North,IHS_KSR_011O,SLA_IENG,Solar-Gen,2026-06-05,0,0,0,14.98,100.21,14.98,7.72,0,0,0,1.29,0,0,2.75,23.99,102.96,0,23.99,0,24,90.37,3.77,90.37,3.77,9.84,34.26,34.26,0,0,2.29,746.84,100.21,2.75,0,1.11,Abnormal,
Extreme North,IHS_KSR_011O,SLA_IENG,Solar-Gen,2026-06-06,0,0,0,15.39,97.34,15.39,6.48,0,0,0,2.12,0,0,4.26,23.99,101.6,0,23.99,0,24,89.21,3.72,89.21,3.72,8.13,38.03,38.03,0,0,2.47,708.74,97.34,4.26,0,1.09,Abnormal,
Extreme North,IHS_KSR_011O,SLA_IENG,Solar-Gen,2026-06-07,0,0,0,15.41,91.07,15.41,6.16,0,0,0,2.42,0,0,5.87,23.99,96.94,0,23.99,0,24,89.12,3.71,89.12,3.71,1.95,35.07,35.07,0,0,2.28,673.6,91.07,5.87,0,1.02,Abnormal,
Extreme North,IHS_KSR_011O,SLA_IENG,Solar-Gen,2026-06-08,0,0,0,15.42,94.27,15.42,5.83,0,0,0,2.74,0,0,5.81,23.99,100.08,0,23.99,0,24,94.21,3.93,94.21,3.93,0.06,38,38,0,0,2.46,635.6,94.27,5.81,0,1,Abnormal,
Extreme North,IHS_KSR_012M,SLA_IENG,Grid-Gen-Lithium,2026-06-04,0,116.65,0,24,116.65,24,0,0,0,0,0,0,0,0,24,233.3,0,24,0,24,103.46,4.31,103.46,4.31,129.83,20.18,20.18,0,0,0.84,222.6,233.3,0,0,2.25,Abnormal,
Extreme North,IHS_KSR_012M,SLA_IENG,Grid-Gen-Lithium,2026-06-05,0,115.59,0,24,115.59,24,0,0,0,0,0,0,0,0,24,231.19,0,24,0,24,104.36,4.35,104.36,4.35,126.83,19.78,19.78,0,0,0.82,202.8,231.19,0,0,2.22,Abnormal,
Extreme North,IHS_KSR_012M,SLA_IENG,Grid-Gen-Lithium,2026-06-06,0,113.58,0,24,113.58,24,0,0,0,0,0,0,0,0,24,227.17,0,24,0,24,103.14,4.3,103.14,4.3,124.03,19.2,19.2,0,110,0.8,293.6,227.17,0,0,2.2,Abnormal,
Extreme North,IHS_KSR_012M,SLA_IENG,Grid-Gen-Lithium,2026-06-07,0,113.04,0,24,113.04,24,0,0,0,0,0,0,0,0,24,226.08,0,24,0,24,102.75,4.28,102.75,4.28,123.33,18.62,18.62,0,0,0.78,274.98,226.08,0,0,2.2,Abnormal,
Extreme North,IHS_KSR_012M,SLA_IENG,Grid-Gen-Lithium,2026-06-08,0,114.43,0,24,114.43,24,0,0,0,0,0,0,0,0,24,228.85,0,24,0,24,103.14,4.3,103.14,4.3,125.71,25.17,25.17,0,0,1.05,249.8,228.85,0,0,2.22,Abnormal,
Extreme North,IHS_KSR_013O,SLA_IENG,Solar-Grid-Gen-Lithium,2026-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_013O,SLA_IENG,Solar-Grid-Gen-Lithium,2026-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_013O,SLA_IENG,Solar-Grid-Gen-Lithium,2026-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_013O,SLA_IENG,Solar-Grid-Gen-Lithium,2026-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_013O,SLA_IENG,Solar-Grid-Gen-Lithium,2026-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_014M,SLA_IENG,Grid-Gen,2026-06-04,0.5,55.22,0,18.01,53.72,18.01,0.05,0,0,0,0,0,0,0,18.56,108.94,0,18.56,5.43,15.07,51.45,2.14,51.45,2.14,57.49,37.06,37.06,0,0,2.06,431.8,108.94,0,0,2.12,Abnormal,
Extreme North,IHS_KSR_014M,SLA_IENG,Grid-Gen,2026-06-05,0,66.68,0,24,66.68,24,0,0,0,0,0,0,0,0,24,133.37,0,24,0,24,61.7,2.57,61.7,2.57,71.67,32.13,32.13,0,0,1.34,399.67,133.37,0,0,2.16,Abnormal,
Extreme North,IHS_KSR_014M,SLA_IENG,Grid-Gen,2026-06-06,4.06,66.21,0,19.9,54.99,19.9,0.01,0,0,0,0,0,0,0,23.97,121.2,0,23.97,0,24,61.36,2.56,61.36,2.56,59.84,27.4,27.4,0,314.4,1.38,686.6,121.2,0,0,1.98,Abnormal,
Extreme North,IHS_KSR_014M,SLA_IENG,Grid-Gen,2026-06-07,14.96,70.53,0,6.99,23.33,6.99,2.05,0,0,0,0,0,0,0,24,93.86,0,24,0,24,62.8,2.62,62.8,2.62,31.06,14.33,14.33,0,0,2.05,672.27,93.86,0,0,1.49,Abnormal,
Extreme North,IHS_KSR_014M,SLA_IENG,Grid-Gen,2026-06-08,1.74,69.59,0,22.18,64.47,22.18,0.07,0,0,0,0,0,0,0,24,134.06,0,24,0,24,62.82,2.62,62.82,2.62,71.24,35.4,35.4,0,0,1.6,636.8,134.06,0,0,2.13,Abnormal,
Extreme North,IHS_KSR_015O,SLA_IENG,Solar-Grid-Gen,2026-06-04,0.1,62.19,0,23.9,61.93,23.9,0,0,0,0,0,0,0,0,24,124.12,0,24,0,24,22.54,0.94,22.54,0.94,101.58,41.35,41.35,0,0,1.73,526.65,124.12,0,0,5.51,Abnormal,
Extreme North,IHS_KSR_015O,SLA_IENG,Solar-Grid-Gen,2026-06-05,0.11,59.88,0,23.89,59.6,23.89,0,0,0,0,0,0,0,0,24,119.47,0,24,0,24,31.5,1.31,31.5,1.31,87.97,42.75,42.75,0,0,1.79,483.85,119.47,0,0,3.79,Abnormal,
Extreme North,IHS_KSR_015O,SLA_IENG,Solar-Grid-Gen,2026-06-06,3.63,52.01,0,20.09,44.04,20.09,0.27,0,0,0,0,0,0,0,24,96.05,0,24,0,24,29.58,1.23,29.58,1.23,66.46,33.4,33.4,0,307.3,1.66,757.7,96.05,0,0,3.25,Abnormal,
Extreme North,IHS_KSR_015O,SLA_IENG,Solar-Grid-Gen,2026-06-07,9.31,52.99,0,8.48,25.26,8.48,6.21,0,0,0,0,0,0,0,24,78.24,0,24,0,24,31.83,1.33,31.83,1.33,46.42,15.35,15.35,0,0,1.81,742.35,78.24,0,0,2.46,Abnormal,
Extreme North,IHS_KSR_015O,SLA_IENG,Solar-Grid-Gen,2026-06-08,3.02,40.57,0,20.95,35.46,20.95,0.03,0,0,0,0,0,0,0,24,76.03,0,24,0,24,26.98,1.12,26.98,1.12,49.05,36.3,36.3,0,0,1.73,706,76.03,0,0,2.82,Abnormal,
Extreme North,IHS_KSR_016O,SLA_IENG,Solar-Gen,2026-06-04,0,0,0,24,0,24,0,0,0,0,0,0,0,0,24,0,0,24,0,24,72.37,3.02,72.37,3.02,-72.37,71.72,71.72,0,0,2.99,292.37,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_016O,SLA_IENG,Solar-Gen,2026-06-05,0,0,0,23.89,0,23.89,0.11,0,0,0,0,0,0,0,24,0,0,24,0,24,73.71,3.07,73.71,3.07,-73.71,87.28,87.28,0,73.4,3.65,278.32,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_016O,SLA_IENG,Solar-Gen,2026-06-06,0,0,0,23.88,0,23.88,0.12,0,0,0,0,0,0,0,24,0,0,24,0,24,72.33,3.01,72.33,3.01,-72.33,71.26,71.26,0,45.5,2.98,252.49,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_016O,SLA_IENG,Solar-Gen,2026-06-07,0,0,0,19.14,0,19.14,4.86,0,0,0,0,0,0,0,24,0,0.31,24.31,0,24,74.11,3.09,74.11,3.09,-74.11,64.2,64.2,0,262.8,3.35,451.02,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_016O,SLA_IENG,Solar-Gen,2026-06-08,0,0,0,24,0,24,0,0,0,0,0,0,0,0,24,0,0,24,0,24,77.67,3.24,77.67,3.24,-77.67,74.43,74.43,0,0,3.1,376.52,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_017M,SLA_IENG,Solar-Gen-Lithium,2026-06-04,0,0,0,13.52,76.7,13.52,0,0,0,0,0,0,0,2.92,13.52,79.62,0,13.52,9.98,12.42,55.7,2.32,55.7,2.32,21,33.2,33.2,0,0,2.46,128.6,76.7,2.92,0,1.38,Abnormal,
Extreme North,IHS_KSR_017M,SLA_IENG,Solar-Gen-Lithium,2026-06-05,0,0,0,23.19,113.04,23.19,0.12,0,0,0,0.67,0,0,3.02,23.99,116.06,0,23.99,0,24,82.07,3.42,82.07,3.42,30.96,54.17,54.17,0,0,2.34,74.4,113.04,3.02,0,1.38,Abnormal,
Extreme North,IHS_KSR_017M,SLA_IENG,Solar-Gen-Lithium,2026-06-06,0,0,0,12.71,116.2,12.71,4.72,0,0,0,11.62,0,0,3.04,29.05,119.24,0,29.05,0,24,80.01,3.33,80.01,3.33,36.19,30.2,30.2,0,262.3,2.38,306.5,116.2,3.04,0,1.45,Abnormal,
Extreme North,IHS_KSR_017M,SLA_IENG,Solar-Gen-Lithium,2026-06-07,0,0,0,13.1,111.6,13.1,5.1,0,0,0,11.23,0,0,4.38,29.43,115.98,0,29.43,0,24,80.57,3.36,80.57,3.36,31.03,45.2,45.2,0,0,3.45,261.3,111.6,4.38,0,1.39,Abnormal,
Extreme North,IHS_KSR_017M,SLA_IENG,Solar-Gen-Lithium,2026-06-08,0,0,0,15.09,123.7,15.09,7.74,0,0,0,9,0,0,2.17,31.84,125.87,0,31.84,0,24,83.35,3.47,83.35,3.47,40.35,49.2,49.2,0,0,3.26,212.1,123.7,2.17,0,1.48,Abnormal,
Extreme North,IHS_KSR_018O,SLA_IENG,Solar-Gen,2026-06-04,0,0,0,10.56,53,10.56,0.79,0,0,0,0.33,0,0,2.08,11.68,55.08,0,11.68,11.82,10.11,27.06,1.13,27.06,1.13,25.94,23.1,23.1,0,0,2.19,386.9,53,2.08,0,1.96,Abnormal,
Extreme North,IHS_KSR_018O,SLA_IENG,Solar-Gen,2026-06-05,0,0,0,10.87,85.5,10.87,9.56,0,0,0,3.56,0,0,2.27,24,87.77,0,24,0,24,53.1,2.21,53.1,2.21,32.4,32.1,32.1,0,0,2.95,354.8,85.5,2.27,0,1.61,Abnormal,
Extreme North,IHS_KSR_018O,SLA_IENG,Solar-Gen,2026-06-06,0,0,0,13.09,83.08,13.09,8.92,0,0,0,2,0,0,2.41,24,85.48,0,24,0,24,53.17,2.22,53.17,2.22,29.9,34.53,34.53,0,0,2.64,320.27,83.08,2.41,0,1.56,Abnormal,
Extreme North,IHS_KSR_018O,SLA_IENG,Solar-Gen,2026-06-07,0,0,0,18.47,92.83,18.47,4.03,0,0,0,1.5,0,0,4.5,24,97.33,0,24,0,24,53.7,2.24,53.7,2.24,39.13,44.73,44.73,0,217,2.42,492.5,92.83,4.5,0,1.73,Abnormal,
Extreme North,IHS_KSR_018O,SLA_IENG,Solar-Gen,2026-06-08,0,0,0,18.79,91.8,18.79,3.64,0,0,0,1.57,0,0,4.85,24,96.65,0,24,0,24,53.35,2.22,53.35,2.22,38.45,43.3,43.3,0,0,2.3,449.2,91.8,4.85,0,1.72,Abnormal,
Extreme North,IHS_KSR_019O,SLA_IENG,Solar-Gen,2026-06-04,0,0,0,16.8,0,16.8,0.18,0,0,0,2.43,0,0,0,19.41,0,0.18,19.58,4,19.48,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_019O,SLA_IENG,Solar-Gen,2026-06-05,0,0,0,11.26,0,11.26,2.97,0,0,0,2.88,0,0,0,17.11,0,6.89,24,5.19,18.69,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_019O,SLA_IENG,Solar-Gen,2026-06-06,0,0,0,13.13,0,13.13,0.02,0,0,0,1.13,0,0,0,14.28,0,9.72,24,9.63,14.28,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_019O,SLA_IENG,Solar-Gen,2026-06-07,0,0,0,18.85,0,18.85,0.43,0,0,0,4.53,0,0,0,23.81,0,0.19,24,0,24,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_019O,SLA_IENG,Solar-Gen,2026-06-08,0,0,0,18.65,0,18.65,0.57,0,0,0,4.43,0,0,0,23.65,0,0.35,24,0,24,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_020M,Not SLA_IENG,Solar-Gen,2026-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_020M,Not SLA_IENG,Solar-Gen,2026-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_020M,Not SLA_IENG,Solar-Gen,2026-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_020M,Not SLA_IENG,Solar-Gen,2026-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_020M,Not SLA_IENG,Solar-Gen,2026-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_101M,SLA_IENG,Gen-Lithium,2026-06-04,0,0,0,12.33,66.8,12.33,11.67,0,0,0,0,0,0,0,24,66.8,0,24,0,24,55.2,2.3,55.2,2.3,11.6,27.76,27.76,0,24.9,2.25,112.77,66.8,0,0,1.21,Abnormal,
Extreme North,IHS_KSR_101M,SLA_IENG,Gen-Lithium,2026-06-05,0,0,0,10.13,63.75,10.13,13.87,0,0,0,0,0,0,0,24,63.75,0,24,0,24,60.3,2.51,60.3,2.51,3.45,95.14,50.14,45,321,4.95,338.59,63.75,0,0,1.06,Abnormal,
Extreme North,IHS_KSR_101M,SLA_IENG,Gen-Lithium,2026-06-06,0,0,0,10.31,63.88,10.31,13.69,0,0,0,0,0,0,0,24,63.88,0,24,0,24,59.14,2.46,59.14,2.46,4.74,45.13,24.13,21,0,2.34,293.17,63.88,0,0,1.08,Abnormal,
Extreme North,IHS_KSR_101M,SLA_IENG,Gen-Lithium,2026-06-07,0,0,0,10.42,65.22,10.42,13.58,0,0,0,0,0,0,0,24,65.22,0,24,0,24,59.42,2.48,59.42,2.48,5.8,24.93,24.93,0,0,2.39,268.2,65.22,0,0,1.1,Abnormal,
Extreme North,IHS_KSR_101M,SLA_IENG,Gen-Lithium,2026-06-08,0,0,0,10.99,68.8,10.99,13.01,0,0,0,0,0,0,0,24,68.8,0,24,0,24,60.99,2.54,60.99,2.54,7.81,26.9,26.9,0,0,2.45,241.3,68.8,0,0,1.13,Abnormal,
Extreme North,IHS_KSR_102M,SLA_IENG,Gen-Lithium,2026-06-04,0,0,0,11.79,106.14,11.79,2.01,0,0,0,0,0,0,0,13.8,106.14,0,13.8,10.2,10.11,80.17,3.34,80.17,3.34,25.97,37.37,37.37,0,0,3.17,206.83,106.14,0,0,1.32,Abnormal,
Extreme North,IHS_KSR_102M,SLA_IENG,Gen-Lithium,2026-06-05,0,0,0,20.93,164.36,20.93,3.07,0,0,0,0,0,0,0,24,164.36,0,24,0,24,122.41,5.1,122.41,5.1,41.94,59.66,59.66,0,0,2.85,147.1,164.36,0,0,1.34,Abnormal,
Extreme North,IHS_KSR_102M,SLA_IENG,Gen-Lithium,2026-06-06,0,0,0,20.73,160.53,20.73,3.27,0,0,0,0,0,0,0,24,160.53,0,24,0,24,122.81,5.12,122.81,5.12,37.72,59.27,59.27,0,89.5,2.86,177.3,160.53,0,0,1.31,Abnormal,
Extreme North,IHS_KSR_102M,SLA_IENG,Gen-Lithium,2026-06-07,0,0,0,20.57,164.57,20.57,3.44,0,0,0,0,0,0,0,24,164.57,0,24,0,24,125.17,5.22,125.17,5.22,39.4,60.27,60.27,0,376.9,2.93,493.9,164.57,0,0,1.31,Abnormal,
Extreme North,IHS_KSR_102M,SLA_IENG,Gen-Lithium,2026-06-08,0,0,0,22.59,150.29,22.59,1.4,0,0,0,0,0,0,0,24,150.29,0,24,0,24,131.15,5.46,131.15,5.46,19.13,63.37,63.37,0,0,2.8,430.5,150.29,0,0,1.15,Abnormal,
Extreme North,IHS_KSR_103M,SLA_IENG,Gen-Lithium,2026-06-04,0,0,0,21.21,295.39,21.21,2.79,0,0,0,0,0,0,0,24,295.39,0,24,0,24,239.02,9.96,239.02,9.96,56.37,94.93,94.93,0,0,4.48,181.47,295.39,0,0,1.24,Abnormal,
Extreme North,IHS_KSR_103M,SLA_IENG,Gen-Lithium,2026-06-05,0,0,0,21.99,307.6,21.99,2.01,0,0,0,0,0,0,0,24,307.6,0,24,0,24,252.51,10.52,252.51,10.52,55.08,94.03,94.03,0,139.6,4.28,226.97,307.6,0,0,1.22,Abnormal,
Extreme North,IHS_KSR_103M,SLA_IENG,Gen-Lithium,2026-06-06,0,0,0,21.91,284.12,21.91,2.09,0,0,0,0,0,0,0,24,284.12,0,24,0,24,238.82,9.95,238.82,9.95,45.31,93,93,0,0,4.24,133.9,284.12,0,0,1.19,Abnormal,
Extreme North,IHS_KSR_103M,SLA_IENG,Gen-Lithium,2026-06-07,0,0,0,21.65,290.74,21.65,2.35,0,0,0,0,0,0,0,24,290.74,0,24,0,24,242.03,10.08,242.03,10.08,48.72,97,97,0,357.4,4.48,394.24,290.74,0,0,1.2,Abnormal,
Extreme North,IHS_KSR_103M,SLA_IENG,Gen-Lithium,2026-06-08,0,0,0,21.44,317.48,21.44,2.56,0,0,0,0,0,0,0,24,317.48,0,24,0,24,268.2,11.17,268.2,11.17,49.28,98.94,98.94,0,0,4.62,295.23,317.48,0,0,1.18,Abnormal,
Extreme North,IHS_KSR_104M,SLA_IENG,Gen-Lithium,2026-06-04,0,0,0,0,126.93,0,0,0,0,0,0,0,0,0,0,126.93,0,0,5.8,15.95,40.41,1.68,40.41,1.68,86.52,0,0,0,0,0,0,126.93,0,0,3.14,Abnormal,
Extreme North,IHS_KSR_104M,SLA_IENG,Gen-Lithium,2026-06-05,0,0,0,0,143.22,0,0,0,0,0,0,0,0,0,0,143.22,0,0,0,24,45.39,1.89,45.39,1.89,97.83,0,0,0,0,0,0,143.22,0,0,3.16,Abnormal,
Extreme North,IHS_KSR_104M,SLA_IENG,Gen-Lithium,2026-06-06,0,0,0,0,143.93,0,0,0,0,0,0,0,0,0,0,143.93,0,0,0,24,46.54,1.94,46.54,1.94,97.38,0,0,0,0,0,0,143.93,0,0,3.09,Abnormal,
Extreme North,IHS_KSR_104M,SLA_IENG,Gen-Lithium,2026-06-07,0,0,0,0,146.89,0,0,0,0,0,0,0,0,0,0,146.89,0,0,0,24,49,2.04,49,2.04,97.89,0,0,0,0,0,0,146.89,0,0,3,Abnormal,
Extreme North,IHS_KSR_104M,SLA_IENG,Gen-Lithium,2026-06-08,0,0,0,0,156.26,0,0,0,0,0,0,0,0,0,0,156.26,0,0,0,24,49.74,2.07,49.74,2.07,106.52,0,0,0,0,0,0,156.26,0,0,3.14,Abnormal,
Extreme North,IHS_KSR_105M,SLA_IENG,Gen Only,2026-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,4.61,4.61,0,0,0,314.1,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_105M,SLA_IENG,Gen Only,2026-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,16.36,0,0,0,0,0,0,0,0,0,0,314.1,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_105M,SLA_IENG,Gen Only,2026-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,17.12,0,0,0,0,0,0,0,0,0,0,314.1,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_105M,SLA_IENG,Gen Only,2026-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,314.1,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_105M,SLA_IENG,Gen Only,2026-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,1,0,0,0,314.1,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_106M,Not SLA_IENG,Hybrid-Gen,2026-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_106M,Not SLA_IENG,Hybrid-Gen,2026-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_106M,Not SLA_IENG,Hybrid-Gen,2026-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_106M,Not SLA_IENG,Hybrid-Gen,2026-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_106M,Not SLA_IENG,Hybrid-Gen,2026-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_107M,Not SLA_IENG,Grid-Gen-Lithium,2026-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_107M,Not SLA_IENG,Grid-Gen-Lithium,2026-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_107M,Not SLA_IENG,Grid-Gen-Lithium,2026-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_107M,Not SLA_IENG,Grid-Gen-Lithium,2026-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_107M,Not SLA_IENG,Grid-Gen-Lithium,2026-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_108M,SLA_IENG,Gen Only,2026-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_108M,SLA_IENG,Gen Only,2026-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_108M,SLA_IENG,Gen Only,2026-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_108M,SLA_IENG,Gen Only,2026-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_108M,SLA_IENG,Gen Only,2026-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,Abnormal,
Extreme North,IHS_KSR_109M,SLA_IENG,Grid-Gen,2026-06-04,2.46,214.08,0,20.1,190.78,20.1,0,0,0,0,0,0,0,0,22.56,404.86,0.94,23.51,0,24,198.22,8.26,198.22,8.26,206.64,49.16,49.16,0,0,2.45,177.8,404.86,0,0,2.04,Abnormal,
Extreme North,IHS_KSR_109M,SLA_IENG,Grid-Gen,2026-06-05,8.97,227.19,0,13.63,136.99,13.63,0.29,0,0,0,0,0,0,0,22.89,364.18,0.23,23.12,0,24,191.31,7.97,191.31,7.97,172.87,50.4,50.4,0,238.4,3.7,366.8,364.18,0,0,1.9,Abnormal,
Extreme North,IHS_KSR_109M,SLA_IENG,Grid-Gen,2026-06-06,10.42,230.39,0,13.54,130.22,13.54,0.01,0,0,0,0,0,0,0,23.96,360.61,0,23.96,0,24,187.2,7.8,187.2,7.8,173.41,61.78,61.78,0,0,4.56,305,360.61,0,0,1.93,Abnormal,
Extreme North,IHS_KSR_109M,SLA_IENG,Grid-Gen,2026-06-07,13.12,209.68,0,8.73,83.78,8.73,0.02,0,0,0,0,0,0,0,21.87,293.46,0,21.87,0,24,187.28,7.8,187.28,7.8,106.18,38.58,38.58,0,0,4.42,266.42,293.46,0,0,1.57,Abnormal,
Extreme North,IHS_KSR_109M,SLA_IENG,Grid-Gen,2026-06-08,1.39,210.28,0,21.4,197.43,21.4,0.96,0,0,0,0,0,0,0,23.75,407.71,0.25,24,0,24,195.91,8.16,195.91,8.16,211.8,87.65,87.65,0,176.8,4.1,355.5,407.71,0,0,2.08,Abnormal,
